Customer|Name|Revision|Configurable|Name|Number|Revision|Description|Manufacturer|Name|Number|Revision|Description|ConfigurationOption|ConsolidatedReferences|CustomerPartNumber|Name|Value|Description|InternalPartNumber|IsSubAssembly|ItemNumber|Manufacturer|OptionCode|Package|PartLabel|PartRevision|PartType|Polarized|Quantity|Reference|RevisionMode|Socket|UnitOfIssue
REI-CCA|117167-REV3-REI|3_2|no||||PCBA,GPS EOS ROBUST|Adesto Technologies||||||304||||DIODE,SCHOTTKY,40V,0.5A,2PIN,SOD-123|MBR0540-TP|no|128|Adesto Technologies|||||Electronic||6||UseSpecific||EA
REI-CCA|117167-REV3-REI|3_2|no||||PCBA,GPS EOS ROBUST|Adesto Technologies||||||305||||DIODE,SCHOTTKY,40V,0.5A,2PIN,SOD-123|MBR0540-TP|no|128|Adesto Technologies|||||Electronic||6||UseSpecific||EA
REI-CCA|117167-REV3-REI|3_2|no||||PCBA,GPS EOS ROBUST|Adesto Technologies||||||306||||DIODE,SCHOTTKY,50V,2A,2PIN,SMT|B250A-13-F|no|129|Adesto Technologies|||||Electronic||1||UseSpecific||EA
REI-CCA|117167-REV3-REI|3_2|no||||PCBA,GPS EOS ROBUST|Adesto Technologies||||||307||||DIODE,SCHOTTKY,8V,0.13A,3P,SOT-323|BAT6804WH6327XTSA1|no|130|Adesto Technologies|||||Electronic||1||UseSpecific||EA
REI-CCA|117167-REV3-REI|3_2|no|576-SMBJ6.5CA|576-SMBJ6.5CA||PCBA,GPS EOS ROBUST|Littelfuse||||||308||||DIODE,TVS,BI-DIR,6.5V,600W,2PIN,SMT|SMBJ6.5CA|no|131|Littelfuse|||||Electronic||1||UseSpecific||EA
REI-CCA|117167-REV3-REI|3_2|no|TSM-106-01-T-SV-P-TR|TSM-106-01-T-SV-P-TR||PCBA,GPS EOS ROBUST|Samtec||||||309||||CONN,HEADER,6PIN,1ROW,2.54MM,UNSHRD,SMT|TSM-106-01-T-SV-TR|no|132|Samtec|||||Electronic||1||UseSpecific||EA
REI-CCA|117167-REV3-REI|3_2|no|TSM10601TSVTR|TSM10601TSVTR||PCBA,GPS EOS ROBUST|Samtec||||||310||||CONN,HEADER,6PIN,1ROW,2.54MM,UNSHRD,SMT|TSM-106-01-T-SV-TR|no|133|Samtec|||||Electronic||1||UseSpecific||EA
REI-CCA|117167-REV3-REI|3_2|no||||PCBA,GPS EOS ROBUST|Samtec||||||311||||SWITCH,DIP,SPST,OFF/ON,7SEG,24VDC,SMT|SDA07H0SBR|no|134|Samtec|||||Electronic||1||UseSpecific||EA
REI-CCA|117167-REV3-REI|3_2|no|95CW06D3GWRT|95CW06D3GWRT||PCBA,GPS EOS ROBUST|Gray Hill||||||312||||SWITCH,TACTILE,SPST,BUTTON,12VDC,SMT|95CW06D3GWT|no|135|Gray Hill|||||Electronic||3||UseSpecific||EA
REI-CCA|117167-REV3-REI|3_2|no|95CW06D3GWRT|95CW06D3GWRT||PCBA,GPS EOS ROBUST|Gray Hill||||||313||||SWITCH,TACTILE,SPST,BUTTON,12VDC,SMT|95CW06D3GWT|no|135|Gray Hill|||||Electronic||3||UseSpecific||EA
REI-CCA|117167-REV3-REI|3_2|no|95CW06D3GWRT|95CW06D3GWRT||PCBA,GPS EOS ROBUST|Gray Hill||||||314||||SWITCH,TACTILE,SPST,BUTTON,12VDC,SMT|95CW06D3GWT|no|135|Gray Hill|||||Electronic||3||UseSpecific||EA
REI-CCA|117167-REV3-REI|3_2|no||||PCBA,GPS EOS ROBUST|Gray Hill||||||315||||LED,RED,645NM,400MCD,5V,TOP-MNT,120-DEG|APHHS1005SURCK|no|136|Gray Hill|||||Electronic||9||UseSpecific||EA
REI-CCA|117167-REV3-REI|3_2|no||||PCBA,GPS EOS ROBUST|Gray Hill||||||316||||LED,RED,645NM,400MCD,5V,TOP-MNT,120-DEG|APHHS1005SURCK|no|136|Gray Hill|||||Electronic||9||UseSpecific||EA
REI-CCA|117167-REV3-REI|3_2|no||||PCBA,GPS EOS ROBUST|Gray Hill||||||317||||LED,RED,645NM,400MCD,5V,TOP-MNT,120-DEG|APHHS1005SURCK|no|136|Gray Hill|||||Electronic||9||UseSpecific||EA
REI-CCA|117167-REV3-REI|3_2|no||||PCBA,GPS EOS ROBUST|Gray Hill||||||318||||LED,RED,645NM,400MCD,5V,TOP-MNT,120-DEG|APHHS1005SURCK|no|136|Gray Hill|||||Electronic||9||UseSpecific||EA
REI-CCA|117167-REV3-REI|3_2|no||||PCBA,GPS EOS ROBUST|Gray Hill||||||319||||LED,RED,645NM,400MCD,5V,TOP-MNT,120-DEG|APHHS1005SURCK|no|136|Gray Hill|||||Electronic||9||UseSpecific||EA
REI-CCA|117167-REV3-REI|3_2|no||||PCBA,GPS EOS ROBUST|Gray Hill||||||320||||LED,RED,645NM,400MCD,5V,TOP-MNT,120-DEG|APHHS1005SURCK|no|136|Gray Hill|||||Electronic||9||UseSpecific||EA
REI-CCA|117167-REV3-REI|3_2|no||||PCBA,GPS EOS ROBUST|Gray Hill||||||321||||LED,RED,645NM,400MCD,5V,TOP-MNT,120-DEG|APHHS1005SURCK|no|136|Gray Hill|||||Electronic||9||UseSpecific||EA
REI-CCA|117167-REV3-REI|3_2|no||||PCBA,GPS EOS ROBUST|Gray Hill||||||322||||LED,GREEN,CLR,515NM,450MCD,3.3V,0402|APHHS1005ZGC|no|137|Gray Hill|||||Electronic||2||UseSpecific||EA
REI-CCA|117167-REV3-REI|3_2|no||||PCBA,GPS EOS ROBUST|Gray Hill||||||323||||LED,GREEN,CLR,515NM,450MCD,3.3V,0402|APHHS1005ZGC|no|137|Gray Hill|||||Electronic||2||UseSpecific||EA
REI-CCA|117167-REV3-REI|3_2|no|PHE840MB6100MB05R17T0|PHE840MB6100MB05R17T0||PCBA,GPS EOS ROBUST|Kemet||||||324||||TH RAD 0.1UF 275V 20%|PHE840MB6100MB05R17|no|138|Kemet|||||Electronic||1||UseSpecific||EA
REI-CCA|117167-REV3-REI|3_2|no|EVO PHE840MX6220MB06R17|EVO PHE840MX6220MB06R17||PCBA,GPS EOS ROBUST|Kemet||||||325||||CAP,0.22UF,760VDC/275VAC,PP,FILM,15MM,TH|PHE840MX6220MB06R17|no|139|Kemet|||||Electronic||1||UseSpecific||EA
REI-CCA|117167-REV3-REI|3_2|no|EVOPHE840MX6220MB06R17|EVOPHE840MX6220MB06R17||PCBA,GPS EOS ROBUST|Kemet||||||326||||CAP,0.22UF,760VDC/275VAC,PP,FILM,15MM,TH|PHE840MX6220MB06R17|no|140|Kemet|||||Electronic||1||UseSpecific||EA
REI-CCA|117167-REV3-REI|3_2|no|PHE840MX6220MB06R17T0|PHE840MX6220MB06R17T0||PCBA,GPS EOS ROBUST|Kemet||||||327||||CAP,0.22UF,760VDC/275VAC,PP,FILM,15MM,TH|PHE840MX6220MB06R17|no|141|Kemet|||||Electronic||1||UseSpecific||EA
REI-CCA|117167-REV3-REI|3_2|no|3N1RCR875DNP-151K 100|3N1RCR875DNP-151K 100||PCBA,GPS EOS ROBUST|Sumida||||||328||||INDUCTOR,POWER,150UH,10%,1KHZ,600MA,THT|RCR875DNP-151K|no|142|Sumida|||||Electronic||2||UseSpecific||EA
REI-CCA|117167-REV3-REI|3_2|no|3N1RCR875DNP-151K 100|3N1RCR875DNP-151K 100||PCBA,GPS EOS ROBUST|Sumida||||||329||||INDUCTOR,POWER,150UH,10%,1KHZ,600MA,THT|RCR875DNP-151K|no|142|Sumida|||||Electronic||2||UseSpecific||EA
REI-CCA|117167-REV3-REI|3_2|no|LTF V150LA20CP|LTF V150LA20CP||PCBA,GPS EOS ROBUST|Littelfuse||||||330||||VARISTOR,MOV,150VAC,9KA,268V(SEE NOTES)|V150LA20CP|no|143|Littelfuse|||||Electronic||2||UseSpecific||EA
REI-CCA|117167-REV3-REI|3_2|no|LTF V150LA20CP|LTF V150LA20CP||PCBA,GPS EOS ROBUST|Littelfuse||||||331||||VARISTOR,MOV,150VAC,9KA,268V(SEE NOTES)|V150LA20CP|no|143|Littelfuse|||||Electronic||2||UseSpecific||EA
REI-CCA|117167-REV3-REI|3_2|no|LTFV150LA20CP|LTFV150LA20CP||PCBA,GPS EOS ROBUST|Littelfuse||||||332||||VARISTOR,MOV,150VAC,9KA,268V(SEE NOTES)|V150LA20CP|no|144|Littelfuse|||||Electronic||2||UseSpecific||EA
REI-CCA|117167-REV3-REI|3_2|no|LTFV150LA20CP|LTFV150LA20CP||PCBA,GPS EOS ROBUST|Littelfuse||||||333||||VARISTOR,MOV,150VAC,9KA,268V(SEE NOTES)|V150LA20CP|no|144|Littelfuse|||||Electronic||2||UseSpecific||EA
REI-CCA|117167-REV3-REI|3_2|no|RAC10-15SC/277PT-INT|RAC10-15SC/277PT-INT||PCBA,GPS EOS ROBUST|Recom Power||||||334||||POWERSUPPLY,AC/DC,1-OUT,15V,0.67A,10W,4P|RAC10-15SC/277|no|145|Recom Power|||||Electronic||1||UseSpecific||EA
REI-CCA|117167-REV3-REI|3_2|no|MUR NTPAA100LDNB0|MUR NTPAA100LDNB0||PCBA,GPS EOS ROBUST|Murata-Erie||||||335||||THERMISTOR,NTC,10R0,15%,2PIN,RAD,THT|NTPAA100LDNB0|no|146|Murata-Erie|||||Electronic||1||UseSpecific||EA
REI-CCA|117167-REV3-REI|3_2|no|MURNTPAA100LDNB0|MURNTPAA100LDNB0||PCBA,GPS EOS ROBUST|Murata-Erie||||||336||||THERMISTOR,NTC,10R0,15%,2PIN,RAD,THT|NTPAA100LDNB0|no|147|Murata-Erie|||||Electronic||1||UseSpecific||EA
REI-CCA|117167-REV3-REI|3_2|no||||PCBA,GPS EOS ROBUST|Murata-Erie||||||337||||TRANSFORMER,PULSE,870UH,1.307:1,THT|750510476|no|148|Murata-Erie|||||Electronic||1||UseSpecific||EA
REI-CCA|117167-REV3-REI|3_2|no|TSW10307GS|TSW10307GS||PCBA,GPS EOS ROBUST|Samtec||||||338||||CONN,HEADER,3 POS,S-ROW,GOLD,THT,2.54MM|TSW-103-07-G-S|no|149|Samtec|||||Electronic||2||UseSpecific||EA
REI-CCA|117167-REV3-REI|3_2|no|TSW10307GS|TSW10307GS||PCBA,GPS EOS ROBUST|Samtec||||||339||||CONN,HEADER,3 POS,S-ROW,GOLD,THT,2.54MM|TSW-103-07-G-S|no|149|Samtec|||||Electronic||2||UseSpecific||EA
REI-CCA|117167-REV3-REI|3_2|no||||PCBA,GPS EOS ROBUST|Samtec||||||340||||CONN,HEADER,5PIN,1ROW,2.54MM,MALE,THT|TSW-105-07-F-S|no|150|Samtec|||||Electronic||1||UseSpecific||EA
REI-CCA|117167-REV3-REI|3_2|no||||PCBA,GPS EOS ROBUST|Samtec||||||341||||TERM BLOCK HEADER  5 POS. 5MM CTR. (PHOE|1755545|no|151|Samtec|||||Electronic||1||UseSpecific||EA
REI-CCA|117167-REV3-REI|3_2|no|PHX 1757585|PHX 1757585||PCBA,GPS EOS ROBUST|Phoenix Contact||||||342||||CONN,HEADER,14POS,1ROW,5.0MM,R/A,THT|1757585|no|152|Phoenix Contact|||||Electronic||1||UseSpecific||EA
REI-CCA|117167-REV3-REI|3_2|no|PHX1757585|PHX1757585||PCBA,GPS EOS ROBUST|Phoenix Contact||||||343||||CONN,HEADER,14POS,1ROW,5.0MM,R/A,THT|1757585|no|153|Phoenix Contact|||||Electronic||1||UseSpecific||EA
REI-CCA|117167-REV3-REI|3_2|no||||PCBA,GPS EOS ROBUST|Phoenix Contact||||||344||||FUSE-HOLDER,1P,6.3A,250V,4.3MM,TR5/TE5|56000001009|no|154|Phoenix Contact|||||Electronic||1||UseSpecific||EA
REI-CCA|117167-REV3-REI|3_2|no|TYC 5-534206-7|TYC 5-534206-7||PCBA,GPS EOS ROBUST|TE Connectivity Ltd||||||345||||CONN,HEADER,14POS,2ROW,2.54MM,THT|5-534206-7|no|155|TE Connectivity Ltd|||||Electronic||1||UseSpecific||EA
REI-CCA|117167-REV3-REI|3_2|no|TYC5-534206-7|TYC5-534206-7||PCBA,GPS EOS ROBUST|TE Connectivity Ltd||||||346||||CONN,HEADER,14POS,2ROW,2.54MM,THT|5-534206-7|no|156|TE Connectivity Ltd|||||Electronic||1||UseSpecific||EA
REI-CCA|117167-REV3-REI|3_2|no|AMP 640456-4|AMP 640456-4||PCBA,GPS EOS ROBUST|Amp||||||347||||HEADER,4 PIN,0.1,FRICTION LOCK,POLARIZE|640456-4|no|157|Amp|||||Electronic||1||UseSpecific||EA
REI-CCA|117167-REV3-REI|3_2|no|NO SUBS ALLOWED|NO SUBS ALLOWED||PCBA,GPS EOS ROBUST|NO SUBS ALLOWED||||||348||||HEADER,4 PIN,0.1,FRICTION LOCK,POLARIZE|640456-4|no|158|NO SUBS ALLOWED|||||Electronic||1||UseSpecific||EA
REI-CCA|117167-REV3-REI|3_2|no|640456-4|640456-4||PCBA,GPS EOS ROBUST|TE Connectivity Ltd||||||349||||HEADER,4 PIN,0.1,FRICTION LOCK,POLARIZE|640456-4|no|159|TE Connectivity Ltd|||||Electronic||1||UseSpecific||EA
REI-CCA|117167-REV3-REI|3_2|no|AMP 640456-4|AMP 640456-4||PCBA,GPS EOS ROBUST|TE Connectivity Ltd||||||350||||HEADER,4 PIN,0.1,FRICTION LOCK,POLARIZE|640456-4|no|160|TE Connectivity Ltd|||||Electronic||1||UseSpecific||EA
REI-CCA|117167-REV3-REI|3_2|no|1-640456-0|1-640456-0||PCBA,GPS EOS ROBUST|TE Connectivity Ltd||||||351||||PIN HEADER  STRAIGHT 10-PIN  SINGLE ROW|1-640456-0|no|161|TE Connectivity Ltd|||||Electronic||1||UseSpecific||EA
REI-CCA|117167-REV3-REI|3_2|no|AMP 1-640456-0|AMP 1-640456-0||PCBA,GPS EOS ROBUST|TE Connectivity Ltd||||||352||||PIN HEADER  STRAIGHT 10-PIN  SINGLE ROW|1-640456-0|no|162|TE Connectivity Ltd|||||Electronic||1||UseSpecific||EA
REI-CCA|117167-REV3-REI|3_2|no|AMP 1-640456-0|AMP 1-640456-0||PCBA,GPS EOS ROBUST|Tyco||||||353||||PIN HEADER  STRAIGHT 10-PIN  SINGLE ROW|1-640456-0|no|163|Tyco|||||Electronic||1||UseSpecific||EA
REI-CCA|117167-REV3-REI|3_2|no|G6D-1A-ASI DC12|G6D-1A-ASI DC12||PCBA,GPS EOS ROBUST|Omron||||||354||||RELAY,NON-LATCH,SPST,12V,5A,SEALED,THT|G6D-1A-ASI-DC12|no|164|Omron|||||Electronic||2||UseSpecific||EA
REI-CCA|117167-REV3-REI|3_2|no|G6D-1A-ASI DC12|G6D-1A-ASI DC12||PCBA,GPS EOS ROBUST|Omron||||||355||||RELAY,NON-LATCH,SPST,12V,5A,SEALED,THT|G6D-1A-ASI-DC12|no|164|Omron|||||Electronic||2||UseSpecific||EA
REI-CCA|117167-REV3-REI|3_2|no|G6D-1A-ASI DC12PT-DUC|G6D-1A-ASI DC12PT-DUC||PCBA,GPS EOS ROBUST|Omron||||||356||||RELAY,NON-LATCH,SPST,12V,5A,SEALED,THT|G6D-1A-ASI-DC12|no|165|Omron|||||Electronic||2||UseSpecific||EA
REI-CCA|117167-REV3-REI|3_2|no|G6D-1A-ASI DC12PT-DUC|G6D-1A-ASI DC12PT-DUC||PCBA,GPS EOS ROBUST|Omron||||||357||||RELAY,NON-LATCH,SPST,12V,5A,SEALED,THT|G6D-1A-ASI-DC12|no|165|Omron|||||Electronic||2||UseSpecific||EA
REI-CCA|117167-REV3-REI|3_2|no|OMN G6D-1A-ASI-DC12|OMN G6D-1A-ASI-DC12||PCBA,GPS EOS ROBUST|Omron||||||358||||RELAY,NON-LATCH,SPST,12V,5A,SEALED,THT|G6D-1A-ASI-DC12|no|166|Omron|||||Electronic||2||UseSpecific||EA
REI-CCA|117167-REV3-REI|3_2|no|OMN G6D-1A-ASI-DC12|OMN G6D-1A-ASI-DC12||PCBA,GPS EOS ROBUST|Omron||||||359||||RELAY,NON-LATCH,SPST,12V,5A,SEALED,THT|G6D-1A-ASI-DC12|no|166|Omron|||||Electronic||2||UseSpecific||EA
REI-CCA|117167-REV3-REI|3_2|no|OMNG6D-1A-ASI-DC12|OMNG6D-1A-ASI-DC12||PCBA,GPS EOS ROBUST|Omron||||||360||||RELAY,NON-LATCH,SPST,12V,5A,SEALED,THT|G6D-1A-ASI-DC12|no|167|Omron|||||Electronic||2||UseSpecific||EA
REI-CCA|117167-REV3-REI|3_2|no|OMNG6D-1A-ASI-DC12|OMNG6D-1A-ASI-DC12||PCBA,GPS EOS ROBUST|Omron||||||361||||RELAY,NON-LATCH,SPST,12V,5A,SEALED,THT|G6D-1A-ASI-DC12|no|167|Omron|||||Electronic||2||UseSpecific||EA
REI-CCA|117167-REV3-REI|3_2|no|OMR G6D1AASIDC12|OMR G6D1AASIDC12||PCBA,GPS EOS ROBUST|Omron||||||362||||RELAY,NON-LATCH,SPST,12V,5A,SEALED,THT|G6D-1A-ASI-DC12|no|168|Omron|||||Electronic||2||UseSpecific||EA
REI-CCA|117167-REV3-REI|3_2|no|OMR G6D1AASIDC12|OMR G6D1AASIDC12||PCBA,GPS EOS ROBUST|Omron||||||363||||RELAY,NON-LATCH,SPST,12V,5A,SEALED,THT|G6D-1A-ASI-DC12|no|168|Omron|||||Electronic||2||UseSpecific||EA
REI-CCA|117167-REV3-REI|3_2|no|OMRG6D1AASIDC12|OMRG6D1AASIDC12||PCBA,GPS EOS ROBUST|Omron||||||364||||RELAY,NON-LATCH,SPST,12V,5A,SEALED,THT|G6D-1A-ASI-DC12|no|169|Omron|||||Electronic||2||UseSpecific||EA
REI-CCA|117167-REV3-REI|3_2|no|OMRG6D1AASIDC12|OMRG6D1AASIDC12||PCBA,GPS EOS ROBUST|Omron||||||365||||RELAY,NON-LATCH,SPST,12V,5A,SEALED,THT|G6D-1A-ASI-DC12|no|169|Omron|||||Electronic||2||UseSpecific||EA
REI-CCA|117167-REV3-REI|3_2|no|1-1393243-7|1-1393243-7||PCBA,GPS EOS ROBUST|TE Connectivity Ltd||||||366||||RELAY,DPDT,120VAC,6.5K-OHM,4A,PWR,THT|G2R-24-AC120|no|170|TE Connectivity Ltd|||||Electronic||1||UseSpecific||EA
REI-CCA|117167-REV3-REI|3_2|no|RTE24615|RTE24615||PCBA,GPS EOS ROBUST|TE Connectivity Ltd||||||367||||RELAY,DPDT,120VAC,6.5K-OHM,4A,PWR,THT|G2R-24-AC120|no|171|TE Connectivity Ltd|||||Electronic||1||UseSpecific||EA
REI-CCA|117167-REV3-REI|3_2|no|TYC 1-1393243-7|TYC 1-1393243-7||PCBA,GPS EOS ROBUST|TE Connectivity Ltd||||||368||||RELAY,DPDT,120VAC,6.5K-OHM,4A,PWR,THT|G2R-24-AC120|no|172|TE Connectivity Ltd|||||Electronic||1||UseSpecific||EA
REI-CCA|117167-REV3-REI|3_2|no|TYC1-1393243-7|TYC1-1393243-7||PCBA,GPS EOS ROBUST|TE Connectivity Ltd||||||369||||RELAY,DPDT,120VAC,6.5K-OHM,4A,PWR,THT|G2R-24-AC120|no|173|TE Connectivity Ltd|||||Electronic||1||UseSpecific||EA
REI-CCA|117167-REV3-REI|3_2|no|38214000410|38214000410||PCBA,GPS EOS ROBUST|Littelfuse||||||370||||FUSE,SLOW-BLOW,4A,250V,8.5MM,RADIAL,LEAD|38214000430|no|174|Littelfuse|||||Electronic||1||UseSpecific||EA
REI-CCA|117167-REV3-REI|3_2|no|668-NC-S0802XRYNS|668-NC-S0802XRYNS||PCBA,GPS EOS ROBUST|Microtips Technology||||||371||||DISPLAY,LCD,CHARACTER,STN-REFLECT,8CHAR|NMTC-S0802XRYHS-10|no|175|Microtips Technology|||||Electronic||1||UseSpecific||EA
REI-CCA|117167-REV3-REI|3_2|no|NMTC-S0802XRYHS-13|NMTC-S0802XRYHS-13||PCBA,GPS EOS ROBUST|Microtips Technology||||||372||||DISPLAY,LCD,CHARACTER,STN-REFLECT,8CHAR|NMTC-S0802XRYHS-10|no|176|Microtips Technology|||||Electronic||1||UseSpecific||EA
REI-CCA|117167-REV3-REI|3_2|no||||PCBA,GPS EOS ROBUST|Microtips Technology||||||373||||SCREW,PAN-PHIL,2-56,0.312LG,K,U,XX,X,XX|GP2-56X5/16KUXXXXX|no|177|Microtips Technology|||||Generic||8||UseSpecific||EA
REI-CCA|117167-REV3-REI|3_2|no||||PCBA,GPS EOS ROBUST|Microtips Technology||||||374||||SCREW,PAN-PHIL,2-56,0.312LG,K,U,XX,X,XX|GP2-56X5/16KUXXXXX|no|177|Microtips Technology|||||Generic||8||UseSpecific||EA
REI-CCA|117167-REV3-REI|3_2|no||||PCBA,GPS EOS ROBUST|Microtips Technology||||||375||||"STANDOFF,HEX,3/16""D,2.56X1/2""L,ALUM,CLR"|2057-256-AL-7|no|178|Microtips Technology|||||Electronic||4||UseSpecific||EA
REI-CCA|117167-REV3-REI|3_2|no||||PCBA,GPS EOS ROBUST|Microtips Technology||||||376||||"STANDOFF,HEX,3/16""D,2.56X1/2""L,ALUM,CLR"|2057-256-AL-7|no|178|Microtips Technology|||||Electronic||4||UseSpecific||EA
REI-CCA|117167-REV3-REI|3_2|no|TSW-107-14-G-D|TSW-107-14-G-D||PCBA,GPS EOS ROBUST|Samtec||||||377||||CONN,HEADER,14PIN,2ROW,2.54MM,MALE,THT|TSW-107-14-L-D|no|179|Samtec|||||Electronic||1||UseSpecific||EA
REI-CCA|117167-REV3-REI|3_2|no|AKSNT/Z BLACK|AKSNT/Z BLACK||PCBA,GPS EOS ROBUST|Assman Electronics||||||378||||CONN,SHUNT,2POS,2.54MM,FEM,BLACK|AKSNT/Z-BLACK|no|180|Assman Electronics|||||Electronic||2||UseSpecific||EA
REI-CCA|117167-REV3-REI|3_2|no|AKSNT/Z BLACK|AKSNT/Z BLACK||PCBA,GPS EOS ROBUST|Assmann WSW Componen||||||379||||CONN,SHUNT,2POS,2.54MM,FEM,BLACK|AKSNT/Z-BLACK|no|181|Assmann WSW Componen|||||Electronic||2||UseSpecific||EA
REI-CCA|117167-REV3-REI|3_2|no|AKSNT/Z-BLACK|AKSNT/Z-BLACK||PCBA,GPS EOS ROBUST|Assmann WSW Componen||||||380||||CONN,SHUNT,2POS,2.54MM,FEM,BLACK|AKSNT/Z-BLACK|no|182|Assmann WSW Componen|||||Electronic||2||UseSpecific||EA
REI-CCA|117167-REV3-REI|3_2|no||||PCBA,GPS EOS ROBUST|Assmann WSW Componen||||||381||||LOCKWASHER,SPLIT,0.091 ID,0.172 OD,K,U|LW2KUXXXXX|no|183|Assmann WSW Componen|||||Generic||8||UseSpecific||EA
REI-CCA|117167-REV3-REI|3_2|no||||PCBA,GPS EOS ROBUST|Assmann WSW Componen||||||382||||LOCKWASHER,SPLIT,0.091 ID,0.172 OD,K,U|LW2KUXXXXX|no|183|Assmann WSW Componen|||||Generic||8||UseSpecific||EA
REI-CCA|117167-REV3-REI|3_2|no||||PCBA,GPS EOS ROBUST|Assmann WSW Componen||||||383||||LOCKWASHER,SPLIT,0.091 ID,0.172 OD,K,U|LW2KUXXXXX|no|183|Assmann WSW Componen|||||Generic||8||UseSpecific||EA
REI-CCA|117167-REV3-REI|3_2|no||||PCBA,GPS EOS ROBUST|Assmann WSW Componen||||||384||||LOCKWASHER,SPLIT,0.091 ID,0.172 OD,K,U|LW2KUXXXXX|no|183|Assmann WSW Componen|||||Generic||8||UseSpecific||EA
REI-CCA|117167-REV3-REI|3_2|no||||PCBA,GPS EOS ROBUST|Assmann WSW Componen||||||385||||LOCKWASHER,SPLIT,0.091 ID,0.172 OD,K,U|LW2KUXXXXX|no|183|Assmann WSW Componen|||||Generic||8||UseSpecific||EA
REI-CCA|117167-REV3-REI|3_2|no||||PCBA,GPS EOS ROBUST|Assmann WSW Componen||||||386||||WASHER,FLAT,0.089ID,0.175OD,K,U,XX,X,XX|WSP2KUXXXXX|no|184|Assmann WSW Componen|||||Generic||8||UseSpecific||EA
REI-CCA|117167-REV3-REI|3_2|no||||PCBA,GPS EOS ROBUST|Assmann WSW Componen||||||387||||WASHER,FLAT,0.089ID,0.175OD,K,U,XX,X,XX|WSP2KUXXXXX|no|184|Assmann WSW Componen|||||Generic||8||UseSpecific||EA
REI-CCA|117167-REV3-REI|3_2|no||||PCBA,GPS EOS ROBUST|Assmann WSW Componen||||||388||||WASHER,FLAT,0.089ID,0.175OD,K,U,XX,X,XX|WSP2KUXXXXX|no|184|Assmann WSW Componen|||||Generic||8||UseSpecific||EA
REI-CCA|117167-REV3-REI|3_2|no||||PCBA,GPS EOS ROBUST|Assmann WSW Componen||||||389||||WASHER,FLAT,0.089ID,0.175OD,K,U,XX,X,XX|WSP2KUXXXXX|no|184|Assmann WSW Componen|||||Generic||8||UseSpecific||EA
REI-CCA|117167-REV3-REI|3_2|no||||PCBA,GPS EOS ROBUST|Assmann WSW Componen||||||390||||WASHER,FLAT,0.089ID,0.175OD,K,U,XX,X,XX|WSP2KUXXXXX|no|184|Assmann WSW Componen|||||Generic||8||UseSpecific||EA
